@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
18.718169,2.697756,0.877423,2.46597,3.018281,2.862609,1.349011,0.42165,0.730348,0.348503,0.807267,0.57047,0.111141,0.130397,0.286114,0.139167,0.211754,0.226006,0.226528,0.225003,0.151015,0.072848,0.136537,0.15763,0.132208,0.142913,0.109143,0.117938,0.12227,0.081567,0.088694,0.121668,0.12679,0.121668,0.088694,0.081567,0.12227,0.117938,0.109143,0.142913,0.132208,0.15763,0.136537,0.072848,0.151015,0.225003,0.226528,0.226006,0.211754,0.139167,0.286114,0.130397,0.111141,0.57047,0.807267,0.348503,0.730348,0.42165,1.349011,2.862609,3.018281,2.46597,0.877423,2.697756,0.640544,walking
18.165884,2.654874,2.562185,2.410548,1.208536,3.073577,1.352878,0.251725,0.908233,0.89748,0.263782,0.201232,0.360752,0.427834,0.326446,0.142392,0.262202,0.330475,0.270339,0.17349,0.13136,0.258922,0.245775,0.188165,0.157561,0.189722,0.208653,0.153568,0.168578,0.182244,0.183135,0.178143,0.171028,0.178143,0.183135,0.182244,0.168578,0.153568,0.208653,0.189722,0.157561,0.188165,0.245775,0.258922,0.13136,0.17349,0.270339,0.330475,0.262202,0.142392,0.326446,0.427834,0.360752,0.201232,0.263782,0.89748,0.908233,0.251725,1.352878,3.073577,1.208536,2.410548,2.562185,2.654874,0.524337,walking
15.448313,1.614163,2.165648,2.058089,0.563475,3.022697,0.061411,0.967266,1.299299,0.466326,0.325411,0.600625,0.285415,0.325585,0.478992,0.360741,0.306908,0.306206,0.291571,0.309986,0.312693,0.275262,0.349761,0.36909,0.350951,0.229709,0.141006,0.132086,0.178801,0.2894,0.297697,0.278134,0.250099,0.278134,0.297697,0.2894,0.178801,0.132086,0.141006,0.229709,0.350951,0.36909,0.349761,0.275262,0.312693,0.309986,0.291571,0.306206,0.306908,0.360741,0.478992,0.325585,0.285415,0.600625,0.325411,0.466326,1.299299,0.967266,0.061411,3.022697,0.563475,2.058089,2.165648,1.614163,0.468016,walking
15.962243,2.112622,2.455608,1.616171,1.141193,2.163843,0.665341,1.255982,1.259274,0.071871,0.432707,0.797113,0.320895,0.579071,0.414582,0.2622,0.322496,0.117116,0.251064,0.229116,0.143811,0.250012,0.137777,0.193343,0.119939,0.222071,0.187019,0.211127,0.24135,0.15219,0.224075,0.103767,0.211575,0.103767,0.224075,0.15219,0.24135,0.211127,0.187019,0.222071,0.119939,0.193343,0.137777,0.250012,0.143811,0.229116,0.251064,0.117116,0.322496,0.2622,0.414582,0.579071,0.320895,0.797113,0.432707,0.071871,1.259274,1.255982,0.665341,2.163843,1.141193,1.616171,2.455608,2.112622,0.463834,walking
14.89882,3.484549,0.83002,1.159409,2.519566,1.690383,0.396564,1.165437,0.454187,1.298555,0.532234,0.260024,0.127161,0.306333,0.239153,0.149671,0.108207,0.246742,0.196112,0.115133,0.030436,0.125119,0.119104,0.080775,0.103903,0.137202,0.146789,0.111539,0.125725,0.112466,0.167654,0.099928,0.110518,0.099928,0.167654,0.112466,0.125725,0.111539,0.146789,0.137202,0.103903,0.080775,0.119104,0.125119,0.030436,0.115133,0.196112,0.246742,0.108207,0.149671,0.239153,0.306333,0.127161,0.260024,0.532234,1.298555,0.454187,1.165437,0.396564,1.690383,2.519566,1.159409,0.83002,3.484549,0.456002,walking
17.41947,1.024371,1.526861,2.104026,3.004967,1.815599,1.369106,0.691497,0.431858,0.761241,0.465039,0.022989,0.112557,0.43987,0.088596,0.17658,0.101854,0.09265,0.078362,0.066822,0.098086,0.025284,0.04032,0.136924,0.076291,0.022589,0.103483,0.031382,0.078792,0.1005,0.052606,0.063631,0.062052,0.063631,0.052606,0.1005,0.078792,0.031382,0.103483,0.022589,0.076291,0.136924,0.04032,0.025284,0.098086,0.066822,0.078362,0.09265,0.101854,0.17658,0.088596,0.43987,0.112557,0.022989,0.465039,0.761241,0.431858,0.691497,1.369106,1.815599,3.004967,2.104026,1.526861,1.024371,0.469505,walking
15.860869,2.525416,0.970904,1.821043,3.254123,0.691858,1.543088,0.762201,0.252785,1.136417,0.093494,0.443088,0.322499,0.416962,0.110514,0.17316,0.171085,0.120139,0.132468,0.052667,0.11764,0.078982,0.167554,0.0184,0.080545,0.057197,0.064176,0.112455,0.086751,0.063645,0.049438,0.070029,0.11629,0.070029,0.049438,0.063645,0.086751,0.112455,0.064176,0.057197,0.080545,0.0184,0.167554,0.078982,0.11764,0.052667,0.132468,0.120139,0.171085,0.17316,0.110514,0.416962,0.322499,0.443088,0.093494,1.136417,0.252785,0.762201,1.543088,0.691858,3.254123,1.821043,0.970904,2.525416,0.470005,walking
17.142221,1.707666,0.222265,2.043913,2.855576,1.93384,1.090809,1.437491,0.707459,0.422978,0.369288,0.03776,0.270032,0.234593,0.233321,0.112791,0.137396,0.078114,0.036545,0.075501,0.138536,0.086996,0.057429,0.04548,0.03326,0.031098,0.0472,0.032669,0.065733,0.027984,0.02581,0.025796,0.031746,0.025796,0.02581,0.027984,0.065733,0.032669,0.0472,0.031098,0.03326,0.04548,0.057429,0.086996,0.138536,0.075501,0.036545,0.078114,0.137396,0.112791,0.233321,0.234593,0.270032,0.03776,0.369288,0.422978,0.707459,1.437491,1.090809,1.93384,2.855576,2.043913,0.222265,1.707666,0.48462,walking
14.735932,1.769304,1.390687,3.609955,2.584176,0.896629,1.013044,0.547662,1.555164,1.555134,0.862054,0.770095,0.549725,0.281057,0.031154,0.174539,0.377425,0.240526,0.223647,0.149343,0.076843,0.229322,0.048842,0.211957,0.071715,0.070358,0.077097,0.037799,0.107502,0.024119,0.073378,0.027548,0.075954,0.027548,0.073378,0.024119,0.107502,0.037799,0.077097,0.070358,0.071715,0.211957,0.048842,0.229322,0.076843,0.149343,0.223647,0.240526,0.377425,0.174539,0.031154,0.281057,0.549725,0.770095,0.862054,1.555134,1.555164,0.547662,1.013044,0.896629,2.584176,3.609955,1.390687,1.769304,0.666238,walking
15.797017,3.314771,1.315473,2.694305,1.381652,1.691293,2.206607,0.459502,0.764509,0.763124,0.716895,0.64804,0.146417,0.180466,0.545978,0.420466,0.137597,0.221932,0.232818,0.180213,0.187103,0.092673,0.149343,0.113368,0.132761,0.118247,0.087957,0.121645,0.121159,0.089723,0.029459,0.090144,0.144785,0.090144,0.029459,0.089723,0.121159,0.121645,0.087957,0.118247,0.132761,0.113368,0.149343,0.092673,0.187103,0.180213,0.232818,0.221932,0.137597,0.420466,0.545978,0.180466,0.146417,0.64804,0.716895,0.763124,0.764509,0.459502,2.206607,1.691293,1.381652,2.694305,1.315473,3.314771,0.551723,walking
63.180384,25.525674,22.782756,26.691763,21.939913,25.554894,24.401291,21.177666,17.995284,15.534538,15.668292,12.237624,12.054242,14.210311,13.842381,13.25857,12.383355,11.512142,11.514548,10.899199,10.512553,9.948153,8.118553,5.874863,3.92664,2.323177,1.394597,1.235551,2.368929,3.229179,3.978626,4.735408,5.083743,4.735408,3.978626,3.229179,2.368929,1.235551,1.394597,2.323177,3.92664,5.874863,8.118553,9.948153,10.512553,10.899199,11.514548,11.512142,12.383355,13.25857,13.842381,14.210311,12.054242,12.237624,15.668292,15.534538,17.995284,21.177666,24.401291,25.554894,21.939913,26.691763,22.782756,25.525674,10.960017,walking
799.839308,203.432434,126.524035,65.937014,49.431551,32.689891,16.351668,122.415194,215.453534,35.578986,44.370999,40.108469,66.493659,23.969976,23.446995,44.195987,48.18519,18.840173,22.270502,15.302017,31.342529,25.593718,17.198899,26.087604,9.434443,14.670625,14.226261,17.813371,13.710384,4.191541,11.775951,10.896868,10.717119,10.896868,11.775951,4.191541,13.710384,17.813371,14.226261,14.670625,9.434443,26.087604,17.198899,25.593718,31.342529,15.302017,22.270502,18.840173,48.18519,44.195987,23.446995,23.969976,66.493659,40.108469,44.370999,35.578986,215.453534,122.415194,16.351668,32.689891,49.431551,65.937014,126.524035,203.432434,27.169986,running
858.314467,22.846731,27.881794,32.899853,71.928574,72.982905,7.834451,262.154116,46.388363,78.300101,52.234522,60.687703,30.143019,30.277574,37.648573,11.597385,12.187969,14.371194,10.59251,6.307917,5.174423,13.006729,7.676176,14.66387,4.167218,12.762085,5.319648,7.366086,4.463304,7.170404,3.699905,8.580046,1.708648,8.580046,3.699905,7.170404,4.463304,7.366086,5.319648,12.762085,4.167218,14.66387,7.676176,13.006729,5.174423,6.307917,10.59251,14.371194,12.187969,11.597385,37.648573,30.277574,30.143019,60.687703,52.234522,78.300101,46.388363,262.154116,7.834451,72.982905,71.928574,32.899853,27.881794,22.846731,26.391927,running
986.288584,31.90118,60.120835,32.136283,66.330738,55.332342,91.231389,246.761351,160.741869,31.945448,35.747055,93.474527,15.365775,31.888855,15.066441,24.780553,28.542528,6.309342,9.584131,21.617059,12.598392,9.58913,9.607504,10.132451,6.634791,4.654126,6.582274,6.907722,4.631131,3.966031,6.685592,9.280312,2.480433,9.280312,6.685592,3.966031,4.631131,6.907722,6.582274,4.654126,6.634791,10.132451,9.607504,9.58913,12.598392,21.617059,9.584131,6.309342,28.542528,24.780553,15.066441,31.888855,15.365775,93.474527,35.747055,31.945448,160.741869,246.761351,91.231389,55.332342,66.330738,32.136283,60.120835,31.90118,31.358506,running
976.364073,45.294905,19.301778,48.217956,35.330784,33.773442,46.644018,293.325598,76.491584,50.102191,18.528518,39.560691,30.35263,11.019349,52.528006,9.393195,5.795769,11.940532,22.040833,4.022441,10.386594,20.470899,7.430458,7.194915,5.575711,16.576489,7.173244,3.291589,3.204251,6.362512,5.977191,5.058542,5.908178,5.058542,5.977191,6.362512,3.204251,3.291589,7.173244,16.576489,5.575711,7.194915,7.430458,20.470899,10.386594,4.022441,22.040833,11.940532,5.795769,9.393195,52.528006,11.019349,30.35263,39.560691,18.528518,50.102191,76.491584,293.325598,46.644018,33.773442,35.330784,48.217956,19.301778,45.294905,30.012136,running
971.83756,23.841084,41.901615,70.453314,11.670824,2.72654,60.851687,307.413742,50.611979,54.263161,94.41517,13.253365,17.434231,11.499879,45.079071,6.95251,15.390025,29.821592,3.896635,2.645152,8.409274,7.19321,1.527219,4.851108,14.033797,3.994283,0.813769,5.098508,4.209435,2.260471,5.626059,4.406371,3.893446,4.406371,5.626059,2.260471,4.209435,5.098508,0.813769,3.994283,14.033797,4.851108,1.527219,7.19321,8.409274,2.645152,3.896635,29.821592,15.390025,6.95251,45.079071,11.499879,17.434231,13.253365,94.41517,54.263161,50.611979,307.413742,60.851687,2.72654,11.670824,70.453314,41.901615,23.841084,28.848751,running
963.968896,27.498365,6.276848,47.443068,3.457758,68.181234,287.976741,73.941963,46.663884,25.253003,4.021883,33.363986,47.664515,12.729479,26.964586,24.651038,8.385974,9.879584,20.51956,16.436555,11.267633,6.278502,8.522307,7.239267,10.837101,4.358296,6.109724,6.502899,6.740976,3.794894,8.227959,4.283917,0.543638,4.283917,8.227959,3.794894,6.740976,6.502899,6.109724,4.358296,10.837101,7.239267,8.522307,6.278502,11.267633,16.436555,20.51956,9.879584,8.385974,24.651038,26.964586,12.729479,47.664515,33.363986,4.021883,25.253003,46.663884,73.941963,287.976741,68.181234,3.457758,47.443068,6.276848,27.498365,28.194423,running
861.464267,31.123786,11.974676,74.05344,20.913168,15.965319,276.361165,16.6801,27.53841,73.433036,24.296492,26.092108,36.98324,6.62997,13.765437,19.390814,12.397174,7.685786,9.016258,7.960562,8.692056,6.85831,7.441059,6.181241,10.0696,2.127549,2.913097,7.360182,4.737729,5.957914,7.917775,4.512119,6.327105,4.512119,7.917775,5.957914,4.737729,7.360182,2.913097,2.127549,10.0696,6.181241,7.441059,6.85831,8.692056,7.960562,9.016258,7.685786,12.397174,19.390814,13.765437,6.62997,36.98324,26.092108,24.296492,73.433036,27.53841,16.6801,276.361165,15.965319,20.913168,74.05344,11.974676,31.123786,26.862065,running
717.787119,16.994826,9.656241,43.627677,61.15769,56.494494,54.328046,192.201502,37.608108,12.223367,19.184247,63.85847,8.066051,11.813217,26.691979,11.716408,10.987171,11.439973,14.775094,11.162378,9.850984,11.129078,7.584693,3.675296,4.392619,10.474022,11.375795,9.429948,6.521486,4.537707,5.577532,8.416365,5.548272,8.416365,5.577532,4.537707,6.521486,9.429948,11.375795,10.474022,4.392619,3.675296,7.584693,11.129078,9.850984,11.162378,14.775094,11.439973,10.987171,11.716408,26.691979,11.813217,8.066051,63.85847,19.184247,12.223367,37.608108,192.201502,54.328046,56.494494,61.15769,43.627677,9.656241,16.994826,22.526883,running
703.56385,13.829151,23.3194,38.357902,36.025522,54.187491,181.851083,94.992776,82.046069,56.757982,43.565074,29.749561,21.303481,5.521717,25.92067,17.839124,5.272591,2.149117,6.486957,10.781938,7.641018,9.572777,1.86969,6.747093,4.836532,8.787601,4.483027,6.880941,4.21383,6.570808,4.504727,3.041605,6.867082,3.041605,4.504727,6.570808,4.21383,6.880941,4.483027,8.787601,4.836532,6.747093,1.86969,9.572777,7.641018,10.781938,6.486957,2.149117,5.272591,17.839124,25.92067,5.521717,21.303481,29.749561,43.565074,56.757982,82.046069,94.992776,181.851083,54.187491,36.025522,38.357902,23.3194,13.829151,24.954249,running
817.729634,23.509155,50.621151,100.443296,24.333238,54.195773,77.877811,214.909726,59.732033,76.240562,111.754515,56.73747,27.685532,23.798885,13.54631,6.710021,12.855048,17.710085,12.491174,9.418571,5.664853,9.181049,5.008362,4.708491,3.951429,5.522796,2.657378,2.98526,6.695054,1.624799,5.057365,4.66579,1.925566,4.66579,5.057365,1.624799,6.695054,2.98526,2.657378,5.522796,3.951429,4.708491,5.008362,9.181049,5.664853,9.418571,12.491174,17.710085,12.855048,6.710021,13.54631,23.798885,27.685532,56.73747,111.754515,76.240562,59.732033,214.909726,77.877811,54.195773,24.333238,100.443296,50.621151,23.509155,28.624859,running
676.519232,22.707938,50.986223,85.634123,29.572696,42.739002,133.222097,122.089131,46.518699,65.15947,46.098577,13.503711,15.293751,24.555768,16.087955,3.075104,8.762919,3.509267,10.14028,13.018272,9.29197,2.376984,1.429755,9.092159,7.57978,6.052917,5.296539,2.52085,3.787939,7.213108,4.774068,3.005011,3.204747,3.005011,4.774068,7.213108,3.787939,2.52085,5.296539,6.052917,7.57978,9.092159,1.429755,2.376984,9.29197,13.018272,10.14028,3.509267,8.762919,3.075104,16.087955,24.555768,15.293751,13.503711,46.098577,65.15947,46.518699,122.089131,133.222097,42.739002,29.572696,85.634123,50.986223,22.707938,22.648614,running
690.106653,13.668889,17.938919,33.138293,44.258694,66.055543,119.482548,154.048008,73.857134,43.374582,56.329581,23.866033,16.742986,9.536421,2.965811,3.297294,18.970332,2.945897,4.419966,6.45053,0.866401,4.414443,2.691269,6.986985,5.946542,4.741201,2.913813,2.128902,3.014973,5.585849,1.621168,3.989909,2.29082,3.989909,1.621168,5.585849,3.014973,2.128902,2.913813,4.741201,5.946542,6.986985,2.691269,4.414443,0.866401,6.45053,4.419966,2.945897,18.970332,3.297294,2.965811,9.536421,16.742986,23.866033,56.329581,43.374582,73.857134,154.048008,119.482548,66.055543,44.258694,33.138293,17.938919,13.668889,22.405237,running
780.721307,68.050358,30.741098,66.477174,64.587516,69.452699,151.680859,150.18959,38.744337,21.22576,76.526944,14.485137,2.213108,49.071279,5.874647,13.533004,24.589168,14.626341,9.339154,4.920572,3.033628,6.643581,6.063333,9.679312,1.832407,5.242789,8.528328,8.148049,4.770504,5.162878,2.588535,6.610347,9.44534,6.610347,2.588535,5.162878,4.770504,8.148049,8.528328,5.242789,1.832407,9.679312,6.063333,6.643581,3.033628,4.920572,9.339154,14.626341,24.589168,13.533004,5.874647,49.071279,2.213108,14.485137,76.526944,21.22576,38.744337,150.18959,151.680859,69.452699,64.587516,66.477174,30.741098,68.050358,27.870798,running
852.008532,10.983813,60.843443,162.519147,21.652283,17.513742,227.566468,48.457288,33.857251,48.703819,45.823201,42.386134,32.379929,14.11792,14.04158,19.128528,6.791256,16.750371,13.913331,3.376855,11.672632,12.080616,4.965303,8.235946,7.424163,9.335728,8.244148,1.95273,10.102839,7.204087,6.387447,8.50619,3.029191,8.50619,6.387447,7.204087,10.102839,1.95273,8.244148,9.335728,7.424163,8.235946,4.965303,12.080616,11.672632,3.376855,13.913331,16.750371,6.791256,19.128528,14.04158,14.11792,32.379929,42.386134,45.823201,48.703819,33.857251,48.457288,227.566468,17.513742,21.652283,162.519147,60.843443,10.983813,29.344828,running
798.10397,24.455563,81.377396,204.013104,124.363187,46.358074,45.619925,168.635826,116.788311,40.104378,45.015093,28.08233,23.853359,13.417099,21.876903,34.233593,22.745298,11.410488,22.010289,16.374752,17.518575,20.312033,16.336935,15.471456,12.309793,11.733704,9.661358,12.09948,13.752395,13.424032,12.21751,12.572359,15.313253,12.572359,12.21751,13.424032,13.752395,12.09948,9.661358,11.733704,12.309793,15.471456,16.336935,20.312033,17.518575,16.374752,22.010289,11.410488,22.745298,34.233593,21.876903,13.417099,23.853359,28.08233,45.015093,40.104378,116.788311,168.635826,45.619925,46.358074,124.363187,204.013104,81.377396,24.455563,30.320521,running
855.141777,28.616833,43.97603,163.05268,160.983076,47.116578,48.681244,258.406108,36.389127,39.968875,32.333331,36.097355,32.532837,14.24948,21.814142,11.871084,8.522597,4.755298,11.088788,2.439063,8.864022,9.531996,3.289454,5.885185,3.007686,3.228152,4.400684,2.33713,5.821296,3.374128,1.671113,0.591408,1.723857,0.591408,1.671113,3.374128,5.821296,2.33713,4.400684,3.228152,3.007686,5.885185,3.289454,9.531996,8.864022,2.439063,11.088788,4.755298,8.522597,11.871084,21.814142,14.24948,32.532837,36.097355,32.333331,39.968875,36.389127,258.406108,48.681244,47.116578,160.983076,163.05268,43.97603,28.616833,33.853729,running
1018.631907,32.06612,66.025348,96.619065,24.815324,76.669582,169.619289,233.132929,62.067614,30.172782,154.274494,49.265555,32.499889,30.719855,28.816924,17.928851,31.924012,31.633507,26.970568,16.781546,19.830686,18.414581,9.157365,17.246521,13.400478,10.930212,18.226317,5.776172,15.79516,10.199024,10.955178,14.158369,11.959692,14.158369,10.955178,10.199024,15.79516,5.776172,18.226317,10.930212,13.400478,17.246521,9.157365,18.414581,19.830686,16.781546,26.970568,31.633507,31.924012,17.928851,28.816924,30.719855,32.499889,49.265555,154.274494,30.172782,62.067614,233.132929,169.619289,76.669582,24.815324,96.619065,66.025348,32.06612,34.158359,running
927.061464,56.990513,23.871177,84.375596,94.102258,46.670381,189.052143,180.130844,75.746863,35.322728,107.43395,30.821774,24.22216,23.840068,38.819698,25.31164,32.805399,8.135042,4.774421,17.806387,23.556132,7.790894,17.323309,4.510319,7.349606,4.291004,6.603332,3.936579,5.031031,6.194333,6.879381,8.403443,15.490362,8.403443,6.879381,6.194333,5.031031,3.936579,6.603332,4.291004,7.349606,4.510319,17.323309,7.790894,23.556132,17.806387,4.774421,8.135042,32.805399,25.31164,38.819698,23.840068,24.22216,30.821774,107.43395,35.322728,75.746863,180.130844,189.052143,46.670381,94.102258,84.375596,23.871177,56.990513,33.619839,running
947.588414,29.426982,36.485931,51.94577,20.785395,85.24856,210.359319,180.100635,72.67888,62.208027,72.488398,9.526703,7.479587,26.965837,16.961565,14.975887,24.424703,9.621977,13.9522,4.807201,4.366643,11.919601,4.241567,5.740657,10.53798,7.22355,5.013263,1.970403,1.502203,3.873873,3.041372,4.171096,1.910973,4.171096,3.041372,3.873873,1.502203,1.970403,5.013263,7.22355,10.53798,5.740657,4.241567,11.919601,4.366643,4.807201,13.9522,9.621977,24.424703,14.975887,16.961565,26.965837,7.479587,9.526703,72.488398,62.208027,72.67888,180.100635,210.359319,85.24856,20.785395,51.94577,36.485931,29.426982,30.049613,running
905.22227,58.124258,49.884312,71.804592,50.434333,55.579963,159.498419,184.9289,69.526753,48.909913,99.978842,51.773677,10.373466,13.098215,11.452745,11.18814,17.440046,16.623078,29.752503,6.525881,4.915734,18.620299,8.487973,13.275818,10.838061,10.595402,5.687092,14.002176,18.387149,8.818935,13.740276,10.861468,7.894078,10.861468,13.740276,8.818935,18.387149,14.002176,5.687092,10.595402,10.838061,13.275818,8.487973,18.620299,4.915734,6.525881,29.752503,16.623078,17.440046,11.18814,11.452745,13.098215,10.373466,51.773677,99.978842,48.909913,69.526753,184.9289,159.498419,55.579963,50.434333,71.804592,49.884312,58.124258,29.445436,running
1009.009828,64.071632,81.314876,157.10538,63.392956,93.472302,211.372367,129.764043,3.40783,42.093328,143.224447,31.854624,21.432061,31.85,26.939609,10.030378,26.088772,18.483994,4.636069,13.523422,12.724207,11.983026,7.409054,11.989591,14.678094,12.991299,6.926975,4.968531,5.12943,10.063627,7.290862,10.756804,7.785623,10.756804,7.290862,10.063627,5.12943,4.968531,6.926975,12.991299,14.678094,11.989591,7.409054,11.983026,12.724207,13.523422,4.636069,18.483994,26.088772,10.030378,26.939609,31.85,21.432061,31.854624,143.224447,42.093328,3.40783,129.764043,211.372367,93.472302,63.392956,157.10538,81.314876,64.071632,33.434665,running
912.591825,19.07692,42.77145,119.56318,72.841478,67.858789,171.949027,163.400558,58.740151,55.195903,133.443317,65.01045,20.889424,43.912087,23.23294,44.050932,15.560609,13.990975,29.546313,12.063227,18.186238,14.769709,17.607335,9.926785,26.73319,5.100675,14.783249,11.820788,15.554411,12.650502,5.013666,15.539709,3.849475,15.539709,5.013666,12.650502,15.554411,11.820788,14.783249,5.100675,26.73319,9.926785,17.607335,14.769709,18.186238,12.063227,29.546313,13.990975,15.560609,44.050932,23.23294,43.912087,20.889424,65.01045,133.443317,55.195903,58.740151,163.400558,171.949027,67.858789,72.841478,119.56318,42.77145,19.07692,34.302427,running
874.162082,21.389354,33.012936,98.617922,47.154945,38.41914,183.43068,176.550207,105.892066,56.940208,103.715006,37.723269,30.150305,52.920164,17.368106,15.416943,10.934535,7.639373,19.985614,8.278483,5.146721,15.613214,6.833276,4.802638,2.751681,3.026639,6.055904,8.34841,7.433049,4.546052,5.366531,5.624466,0.328488,5.624466,5.366531,4.546052,7.433049,8.34841,6.055904,3.026639,2.751681,4.802638,6.833276,15.613214,5.146721,8.278483,19.985614,7.639373,10.934535,15.416943,17.368106,52.920164,30.150305,37.723269,103.715006,56.940208,105.892066,176.550207,183.43068,38.41914,47.154945,98.617922,33.012936,21.389354,32.835219,running
947.404328,95.845435,47.912549,132.673371,88.324538,82.515378,168.998674,139.965983,102.980827,65.168862,76.895327,18.309853,22.931855,25.30019,30.647653,14.479273,25.73638,24.414633,20.149462,10.84077,19.37965,7.526384,9.295926,17.697432,13.400325,5.557514,10.875844,10.981722,5.534938,8.453419,5.513962,7.074411,9.032956,7.074411,5.513962,8.453419,5.534938,10.981722,10.875844,5.557514,13.400325,17.697432,9.295926,7.526384,19.37965,10.84077,20.149462,24.414633,25.73638,14.479273,30.647653,25.30019,22.931855,18.309853,76.895327,65.168862,102.980827,139.965983,168.998674,82.515378,88.324538,132.673371,47.912549,95.845435,36.287965,running
